backbone,dataset,label_budget_per_class,mean_accuracy,mean_accuracy_delta_vs_fp32_cpu,mean_best_deployment_improvement_vs_fp32_cpu,mean_latency_ms_per_example,mean_latency_reduction_vs_fp32_cpu,mean_macro_f1,mean_macro_f1_delta_vs_fp32_cpu,mean_model_size_mb,mean_model_size_reduction_vs_fp32_cpu,mean_peak_memory_mb,mean_throughput_examples_per_second,mean_throughput_gain_vs_fp32_cpu,method,n
albert-base-v2,cola,64,0.5481770833333334,0.0,0.0,13.946888362499976,0.0,0.5129594749769494,0.0,44.58638572692871,0.0,0.0,71.83657990216312,0.0,fp32_cpu,3
albert-base-v2,cola,64,0.5481770833333334,0.0,14.85085739006219,0.879660769791594,0.9368337704032836,0.5129594749769494,0.0,44.58638572692871,0.0,76.52360026041667,1136.9674416167766,14.85085739006219,fp32_gpu,3
bert-base-uncased,cola,128,0.64453125,-0.0013020833333333333,9.049254231179459,1.567392148697877,0.8997828947813177,0.6271882083013817,-0.001375146199078377,417.7237939834595,0.0,625.4119466145834,649.524596338544,9.049254231179459,bf16_gpu,3
bert-base-uncased,cola,128,0.6119791666666666,-0.033854166666666664,0.585641174576281,10.652678317708345,0.31529320806266137,0.57536707597833,-0.05319627852213001,173.08754062652588,0.585641174576281,0.0,94.07365256778533,0.46285142613815117,dynamic_int8_cpu,3
bert-base-uncased,cola,128,0.6458333333333334,0.0,0.0,15.575588870833457,0.0,0.6285633545004601,0.0,417.7237939834595,0.0,0.0,64.37782123881082,0.0,fp32_cpu,3
bert-base-uncased,cola,128,0.6458333333333334,0.0,9.764995471936118,1.4467202437501214,0.9069132138943946,0.6285633545004601,0.0,417.7237939834595,0.0,444.63525390625,691.5409250661422,9.764995471936118,fp32_gpu,3
bert-base-uncased,cola,256,0.7044270833333334,0.0,10.515159444650774,1.3134063635414843,0.9129812035682632,0.6963964135853115,0.0,417.7237939834595,0.0,625.4119466145834,761.5533552163176,10.515159444650774,bf16_gpu,3
bert-base-uncased,cola,256,0.67578125,-0.028645833333333332,0.585641174576281,10.259780393489612,0.32210708865951704,0.659985624997016,-0.03641078858829546,173.08754062652588,0.585641174576281,0.0,97.89112894901027,0.47615585301778757,dynamic_int8_cpu,3
bert-base-uncased,cola,256,0.7044270833333334,0.0,0.0,15.119325263541821,0.0,0.6963964135853115,0.0,417.7237939834595,0.0,0.0,66.24734738573035,0.0,fp32_cpu,3
bert-base-uncased,cola,256,0.7044270833333334,0.0,13.787122940394827,1.023902643229017,0.9322075536965748,0.6963964135853115,0.0,417.7237939834595,0.0,444.63525390625,978.6160995891127,13.787122940394827,fp32_gpu,3
bert-base-uncased,cola,64,0.57421875,0.0,8.455905925267231,1.6756038234376547,0.8937962831895343,0.5718942051117766,5.096137006162701e-05,417.7237939834595,0.0,625.4119466145834,604.1480826480955,8.455905925267231,bf16_gpu,3
bert-base-uncased,cola,64,0.5533854166666666,-0.020833333333333332,0.585641174576281,10.263300551823088,0.34849737163067374,0.4899227705873662,-0.08192047315434868,173.08754062652588,0.585641174576281,0.0,97.9917660812949,0.5364790569083813,dynamic_int8_cpu,3
bert-base-uncased,cola,64,0.57421875,0.0,0.0,15.734549353906147,0.0,0.5718432437417149,0.0,417.7237939834595,0.0,0.0,63.70321110502807,0.0,fp32_cpu,3
bert-base-uncased,cola,64,0.57421875,0.0,10.700072495460358,1.3698584997394885,0.9133576953923013,0.5718432437417149,0.0,417.7237939834595,0.0,444.63525390625,749.3889092273237,10.700072495460358,fp32_gpu,3
albert-base-v2,mrpc,128,0.62109375,0.00390625,39.77160028727463,1.0037069914062908,0.9754560022446632,0.6020227896388887,0.004922647147169538,44.58638572692871,0.0,107.70084635416667,996.3932834499052,39.77160028727463,bf16_gpu,3
albert-base-v2,mrpc,128,0.5091145833333334,-0.10807291666666667,0.6066403924948154,25.46582710572916,0.37749576838908944,0.4212371930195963,-0.17586294947212291,22.370460510253906,0.4982670125526034,0.0,39.27770263614406,0.6066403924948154,dynamic_int8_cpu,3
albert-base-v2,mrpc,128,0.6171875,0.0,0.0,40.916019537239585,0.0,0.5971001424917192,0.0,44.58638572692871,0.0,0.0,24.4514316668539,0.0,fp32_cpu,3
albert-base-v2,mrpc,128,0.6171875,0.0,42.872025436431194,0.9331452859375311,0.9771902379752301,0.5971001424917192,0.0,44.58638572692871,0.0,103.70182291666667,1072.583969854882,42.872025436431194,fp32_gpu,3
albert-base-v2,mrpc,256,0.69921875,-0.0013020833333333333,38.95169792822889,1.007713414843773,0.9748183962311465,0.6907628509688539,-0.0016139028885518252,44.58638572692871,0.0,107.70084635416667,992.6748225457491,38.95169792822889,bf16_gpu,3
