matrix,dataset,backbone,label_budget_per_class,validation_budget_per_class,seed,method,status,reference_method,device,inference_dtype,quantization,batch_size,requested_batch_size,max_inference_batch_size,warmup_repeats,timing_repeats,max_epochs,accuracy,macro_f1,model_size_mb,latency_ms_per_example,throughput_examples_per_second,peak_memory_mb,train_examples,validation_examples,test_examples,train_class_counts,validation_class_counts,test_class_counts,train_index_hash,validation_index_hash,test_index_hash,fine_tune_seconds,failure_reason
strengthened,cola,albert-base-v2,256,256,6,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5625,0.5592449117628974,44.58638572692871,1.0193752476563844,980.9930173398565,89.52392578125,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",66a83ae744fe8d98b321e4ef3d498de58303eac3fbe9dc10c30e04d5fbaba311,3826eb2adcd7f86a5883bbb6d42ae0e12dc150d50d685b07f7c17c777e6aac15,6a85cebcb7dfedd58bde8df74d42f872b37e310b261c49c3bbd9a8195f267a26,1.8734314550001727,
strengthened,cola,albert-base-v2,256,256,7,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.6484375,0.625,44.58638572692871,14.213334514062481,70.35646695084911,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",780aa46f60d60660daccee1a2a3c4a4094367fbe79a35535087a7218f10fa809,8d0804cf4a3d7f54c79804f969ba3b6cf91a5f2f71e87460145de49f8c109c98,f3f8e7129d68bd2c442a731ee1230ebddb8865f220ea7875490b4cce97c8fac4,2.1058161690002635,
strengthened,cola,albert-base-v2,256,256,7,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5,0.3333333333333333,22.370460510253906,9.926939782031496,100.7359792602021,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",780aa46f60d60660daccee1a2a3c4a4094367fbe79a35535087a7218f10fa809,8d0804cf4a3d7f54c79804f969ba3b6cf91a5f2f71e87460145de49f8c109c98,f3f8e7129d68bd2c442a731ee1230ebddb8865f220ea7875490b4cce97c8fac4,2.1058161690002635,
strengthened,cola,albert-base-v2,256,256,7,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.6484375,0.625,44.58638572692871,1.1688194453125078,855.5641369678184,75.67041015625,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",780aa46f60d60660daccee1a2a3c4a4094367fbe79a35535087a7218f10fa809,8d0804cf4a3d7f54c79804f969ba3b6cf91a5f2f71e87460145de49f8c109c98,f3f8e7129d68bd2c442a731ee1230ebddb8865f220ea7875490b4cce97c8fac4,2.1058161690002635,
strengthened,cola,albert-base-v2,256,256,7,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.64453125,0.6200355564254375,44.58638572692871,1.2554168351563533,796.5481838352574,88.19287109375,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",780aa46f60d60660daccee1a2a3c4a4094367fbe79a35535087a7218f10fa809,8d0804cf4a3d7f54c79804f969ba3b6cf91a5f2f71e87460145de49f8c109c98,f3f8e7129d68bd2c442a731ee1230ebddb8865f220ea7875490b4cce97c8fac4,2.1058161690002635,
strengthened,cola,albert-base-v2,256,256,8,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.6875,0.6717948717948719,44.58638572692871,16.94596302343747,59.01110480513435,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",32bae33bc070dcd351f240e761c57a87cb2ba8b225ca7937c12ce583aae4cbef,f39e050df400c8c38ee0229ebfde19e84e8706b8d9d6083ff145126a6aa6b215,84bfc3a4fd13cee304bedb9610831e290de21b5f49f7169ad49409f5c47d7e96,2.8266371419999814,
strengthened,cola,albert-base-v2,256,256,8,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.4765625,0.44613794885042624,22.370460510253906,10.70218629843751,93.43885184899064,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",32bae33bc070dcd351f240e761c57a87cb2ba8b225ca7937c12ce583aae4cbef,f39e050df400c8c38ee0229ebfde19e84e8706b8d9d6083ff145126a6aa6b215,84bfc3a4fd13cee304bedb9610831e290de21b5f49f7169ad49409f5c47d7e96,2.8266371419999814,
strengthened,cola,albert-base-v2,256,256,8,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.6875,0.6717948717948719,44.58638572692871,1.2236688656251715,817.2145488796929,76.52392578125,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",32bae33bc070dcd351f240e761c57a87cb2ba8b225ca7937c12ce583aae4cbef,f39e050df400c8c38ee0229ebfde19e84e8706b8d9d6083ff145126a6aa6b215,84bfc3a4fd13cee304bedb9610831e290de21b5f49f7169ad49409f5c47d7e96,2.8266371419999814,
strengthened,cola,albert-base-v2,256,256,8,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.6875,0.6729479399552858,44.58638572692871,1.2946024999997974,772.4378718565401,88.85888671875,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",32bae33bc070dcd351f240e761c57a87cb2ba8b225ca7937c12ce583aae4cbef,f39e050df400c8c38ee0229ebfde19e84e8706b8d9d6083ff145126a6aa6b215,84bfc3a4fd13cee304bedb9610831e290de21b5f49f7169ad49409f5c47d7e96,2.8266371419999814,
strengthened,qqp,albert-base-v2,64,64,6,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.59375,0.5835835835835836,44.58638572692871,35.85120639687496,27.89306415326562,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",67bd199a476d9f9fa786e2cf856d5b3b7dacfc04aad28e4b327229186a093a64,85a6da53365396a4a5c59f732d4f2428d19bab7940fc4e56c8b45a2041aafadb,76cca96d4158c74e8f5ec779f9c28493f9403ed9f511fbdd84ac5dcc1c787c6d,0.7283878820003338,
strengthened,qqp,albert-base-v2,64,64,6,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.51953125,0.5168699654775604,22.370460510253906,26.49336073906241,37.745305695610654,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",67bd199a476d9f9fa786e2cf856d5b3b7dacfc04aad28e4b327229186a093a64,85a6da53365396a4a5c59f732d4f2428d19bab7940fc4e56c8b45a2041aafadb,76cca96d4158c74e8f5ec779f9c28493f9403ed9f511fbdd84ac5dcc1c787c6d,0.7283878820003338,
strengthened,qqp,albert-base-v2,64,64,6,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.59375,0.5835835835835836,44.58638572692871,1.1916663132812033,839.1610880117454,97.58056640625,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",67bd199a476d9f9fa786e2cf856d5b3b7dacfc04aad28e4b327229186a093a64,85a6da53365396a4a5c59f732d4f2428d19bab7940fc4e56c8b45a2041aafadb,76cca96d4158c74e8f5ec779f9c28493f9403ed9f511fbdd84ac5dcc1c787c6d,0.7283878820003338,
strengthened,qqp,albert-base-v2,64,64,6,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.59375,0.5825127014990905,44.58638572692871,1.244323283593829,803.6496730269489,103.63427734375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",67bd199a476d9f9fa786e2cf856d5b3b7dacfc04aad28e4b327229186a093a64,85a6da53365396a4a5c59f732d4f2428d19bab7940fc4e56c8b45a2041aafadb,76cca96d4158c74e8f5ec779f9c28493f9403ed9f511fbdd84ac5dcc1c787c6d,0.7283878820003338,
strengthened,qqp,albert-base-v2,64,64,7,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5625,0.5151515151515151,44.58638572692871,35.934140249218416,27.828688624928226,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",be37272fd0d379591d7084244c2ede3e834b369686ba076c5da8f8ecc7a27613,e3c8be670c7f831c9b58a2763eeba0734035993982ffdc8d096f31eb4e7506e6,95481784522cc448678f93ac660c1b3683f62bb79c0ac3936905e1969e1cd4eb,0.7575705690001087,
strengthened,qqp,albert-base-v2,64,64,7,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.49609375,0.33159268929503916,22.370460510253906,23.421872394531107,42.69513483616686,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",be37272fd0d379591d7084244c2ede3e834b369686ba076c5da8f8ecc7a27613,e3c8be670c7f831c9b58a2763eeba0734035993982ffdc8d096f31eb4e7506e6,95481784522cc448678f93ac660c1b3683f62bb79c0ac3936905e1969e1cd4eb,0.7575705690001087,
strengthened,qqp,albert-base-v2,64,64,7,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5625,0.5151515151515151,44.58638572692871,0.9260129320313837,1079.8985256137964,95.279296875,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",be37272fd0d379591d7084244c2ede3e834b369686ba076c5da8f8ecc7a27613,e3c8be670c7f831c9b58a2763eeba0734035993982ffdc8d096f31eb4e7506e6,95481784522cc448678f93ac660c1b3683f62bb79c0ac3936905e1969e1cd4eb,0.7575705690001087,
strengthened,qqp,albert-base-v2,64,64,7,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5546875,0.5037747398490104,44.58638572692871,1.0419187320312773,959.7677527598007,102.3330078125,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",be37272fd0d379591d7084244c2ede3e834b369686ba076c5da8f8ecc7a27613,e3c8be670c7f831c9b58a2763eeba0734035993982ffdc8d096f31eb4e7506e6,95481784522cc448678f93ac660c1b3683f62bb79c0ac3936905e1969e1cd4eb,0.7575705690001087,
strengthened,qqp,albert-base-v2,64,64,8,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.5625,0.49090909090909085,44.58638572692871,36.022322544530994,27.760564265776992,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",2195bfba7fbc6cc01f5a40454cfdf1996428c47ee849b7a3afeaa10e6d835de3,61c440926972613fa8517a93cb58458796708b1a2ab604ef1ffe11dc76898cff,80f9e0cfff7ab65adc8e42cc60d420a8059593e05ce48cd16fbdca5f1e1e7d3f,0.6170362970001406,
strengthened,qqp,albert-base-v2,64,64,8,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.484375,0.3263157894736842,22.370460510253906,25.454825301562423,39.28528238371449,0.0,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",2195bfba7fbc6cc01f5a40454cfdf1996428c47ee849b7a3afeaa10e6d835de3,61c440926972613fa8517a93cb58458796708b1a2ab604ef1ffe11dc76898cff,80f9e0cfff7ab65adc8e42cc60d420a8059593e05ce48cd16fbdca5f1e1e7d3f,0.6170362970001406,
strengthened,qqp,albert-base-v2,64,64,8,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.5625,0.49090909090909085,44.58638572692871,1.1917247992190738,839.1199047425133,98.38916015625,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",2195bfba7fbc6cc01f5a40454cfdf1996428c47ee849b7a3afeaa10e6d835de3,61c440926972613fa8517a93cb58458796708b1a2ab604ef1ffe11dc76898cff,80f9e0cfff7ab65adc8e42cc60d420a8059593e05ce48cd16fbdca5f1e1e7d3f,0.6170362970001406,
strengthened,qqp,albert-base-v2,64,64,8,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.5625,0.48737752985768434,44.58638572692871,1.2793604226562394,781.6405621832319,104.30224609375,128,128,256,"{""0"":64,""1"":64}","{""0"":64,""1"":64}","{""0"":128,""1"":128}",2195bfba7fbc6cc01f5a40454cfdf1996428c47ee849b7a3afeaa10e6d835de3,61c440926972613fa8517a93cb58458796708b1a2ab604ef1ffe11dc76898cff,80f9e0cfff7ab65adc8e42cc60d420a8059593e05ce48cd16fbdca5f1e1e7d3f,0.6170362970001406,
strengthened,qqp,albert-base-v2,128,128,6,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.73828125,0.7313914337170151,44.58638572692871,35.400852249999915,28.247907506238143,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",cc760e5097958f2674192e0737e71d94902c6b9d68d50898ccf70e8f14a29364,fe3d66c24aeffcd5a8a10f3886877a1fee421229b3f7d5d78a547be83a06b0d2,76cca96d4158c74e8f5ec779f9c28493f9403ed9f511fbdd84ac5dcc1c787c6d,1.3380042339999818,
strengthened,qqp,albert-base-v2,128,128,6,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.51171875,0.38279939051439815,22.370460510253906,24.832543703125154,40.26973684029602,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",cc760e5097958f2674192e0737e71d94902c6b9d68d50898ccf70e8f14a29364,fe3d66c24aeffcd5a8a10f3886877a1fee421229b3f7d5d78a547be83a06b0d2,76cca96d4158c74e8f5ec779f9c28493f9403ed9f511fbdd84ac5dcc1c787c6d,1.3380042339999818,
strengthened,qqp,albert-base-v2,128,128,6,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.73828125,0.7313914337170151,44.58638572692871,0.9237321570314094,1082.5648889540578,97.58056640625,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",cc760e5097958f2674192e0737e71d94902c6b9d68d50898ccf70e8f14a29364,fe3d66c24aeffcd5a8a10f3886877a1fee421229b3f7d5d78a547be83a06b0d2,76cca96d4158c74e8f5ec779f9c28493f9403ed9f511fbdd84ac5dcc1c787c6d,1.3380042339999818,
strengthened,qqp,albert-base-v2,128,128,6,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.73046875,0.7218749507959251,44.58638572692871,1.0254933906249875,975.1403657419474,103.63427734375,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",cc760e5097958f2674192e0737e71d94902c6b9d68d50898ccf70e8f14a29364,fe3d66c24aeffcd5a8a10f3886877a1fee421229b3f7d5d78a547be83a06b0d2,76cca96d4158c74e8f5ec779f9c28493f9403ed9f511fbdd84ac5dcc1c787c6d,1.3380042339999818,
strengthened,qqp,albert-base-v2,128,128,7,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.6953125,0.693798687358155,44.58638572692871,33.59706993046885,29.764500358797953,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",bb26ada460ba23b47d03ce38ac2d05782f1e12e069dd4e30141e6b426278790d,a56d371f75e2c04b0ac8536995b2b18b973863730218932ebb23da38d6ed43d5,95481784522cc448678f93ac660c1b3683f62bb79c0ac3936905e1969e1cd4eb,1.2840186640000866,
strengthened,qqp,albert-base-v2,128,128,7,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.4921875,0.34296770117665637,22.370460510253906,25.078127549999962,39.87538535348113,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",bb26ada460ba23b47d03ce38ac2d05782f1e12e069dd4e30141e6b426278790d,a56d371f75e2c04b0ac8536995b2b18b973863730218932ebb23da38d6ed43d5,95481784522cc448678f93ac660c1b3683f62bb79c0ac3936905e1969e1cd4eb,1.2840186640000866,
strengthened,qqp,albert-base-v2,128,128,7,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.6953125,0.693798687358155,44.58638572692871,1.3026662296876879,767.6563475816429,95.279296875,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",bb26ada460ba23b47d03ce38ac2d05782f1e12e069dd4e30141e6b426278790d,a56d371f75e2c04b0ac8536995b2b18b973863730218932ebb23da38d6ed43d5,95481784522cc448678f93ac660c1b3683f62bb79c0ac3936905e1969e1cd4eb,1.2840186640000866,
strengthened,qqp,albert-base-v2,128,128,7,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.6953125,0.693798687358155,44.58638572692871,1.4154969374999382,706.4656754158775,102.3330078125,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",bb26ada460ba23b47d03ce38ac2d05782f1e12e069dd4e30141e6b426278790d,a56d371f75e2c04b0ac8536995b2b18b973863730218932ebb23da38d6ed43d5,95481784522cc448678f93ac660c1b3683f62bb79c0ac3936905e1969e1cd4eb,1.2840186640000866,
strengthened,qqp,albert-base-v2,128,128,8,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.6640625,0.6640419947506562,44.58638572692871,39.40656157421891,25.376484525720034,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",bd45c3001a5c402c696fdc661440dbc7faa4c6456a96145249ef3d8362d2ed30,1bd534595469be3f227d67a14739a2f8a2f1d249fbb59019b067793b89a2cfe3,80f9e0cfff7ab65adc8e42cc60d420a8059593e05ce48cd16fbdca5f1e1e7d3f,2.5343136010001217,
strengthened,qqp,albert-base-v2,128,128,8,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.49609375,0.33159268929503916,22.370460510253906,26.257403326562212,38.08449706785711,0.0,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",bd45c3001a5c402c696fdc661440dbc7faa4c6456a96145249ef3d8362d2ed30,1bd534595469be3f227d67a14739a2f8a2f1d249fbb59019b067793b89a2cfe3,80f9e0cfff7ab65adc8e42cc60d420a8059593e05ce48cd16fbdca5f1e1e7d3f,2.5343136010001217,
strengthened,qqp,albert-base-v2,128,128,8,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.6640625,0.6640419947506562,44.58638572692871,1.1910495062501525,839.5956631125734,98.38916015625,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",bd45c3001a5c402c696fdc661440dbc7faa4c6456a96145249ef3d8362d2ed30,1bd534595469be3f227d67a14739a2f8a2f1d249fbb59019b067793b89a2cfe3,80f9e0cfff7ab65adc8e42cc60d420a8059593e05ce48cd16fbdca5f1e1e7d3f,2.5343136010001217,
strengthened,qqp,albert-base-v2,128,128,8,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.6640625,0.6640419947506562,44.58638572692871,1.264553898437626,790.7927066102236,104.30224609375,256,256,256,"{""0"":128,""1"":128}","{""0"":128,""1"":128}","{""0"":128,""1"":128}",bd45c3001a5c402c696fdc661440dbc7faa4c6456a96145249ef3d8362d2ed30,1bd534595469be3f227d67a14739a2f8a2f1d249fbb59019b067793b89a2cfe3,80f9e0cfff7ab65adc8e42cc60d420a8059593e05ce48cd16fbdca5f1e1e7d3f,2.5343136010001217,
strengthened,qqp,albert-base-v2,256,256,6,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.7890625,0.7888563049853372,44.58638572692871,35.30872558671874,28.321611255664994,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",97ddd4eac5b59c80de168c1d551ff5c0f0d277d9c6ee996344538f622ed6e81b,d719707b1d7c66d20f8b5647dadad5cf0236ef4a6becc41ce9a44e8f53c7fdac,76cca96d4158c74e8f5ec779f9c28493f9403ed9f511fbdd84ac5dcc1c787c6d,2.7673886770003264,
strengthened,qqp,albert-base-v2,256,256,6,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5078125,0.5053671103477888,22.370460510253906,25.186039955468686,39.70453480452247,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",97ddd4eac5b59c80de168c1d551ff5c0f0d277d9c6ee996344538f622ed6e81b,d719707b1d7c66d20f8b5647dadad5cf0236ef4a6becc41ce9a44e8f53c7fdac,76cca96d4158c74e8f5ec779f9c28493f9403ed9f511fbdd84ac5dcc1c787c6d,2.7673886770003264,
strengthened,qqp,albert-base-v2,256,256,6,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.7890625,0.7888563049853372,44.58638572692871,1.0977349054687835,910.9667507320029,97.58056640625,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",97ddd4eac5b59c80de168c1d551ff5c0f0d277d9c6ee996344538f622ed6e81b,d719707b1d7c66d20f8b5647dadad5cf0236ef4a6becc41ce9a44e8f53c7fdac,76cca96d4158c74e8f5ec779f9c28493f9403ed9f511fbdd84ac5dcc1c787c6d,2.7673886770003264,
strengthened,qqp,albert-base-v2,256,256,6,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.78515625,0.7849954952891414,44.58638572692871,1.1850952851560237,843.8140059500321,103.63427734375,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",97ddd4eac5b59c80de168c1d551ff5c0f0d277d9c6ee996344538f622ed6e81b,d719707b1d7c66d20f8b5647dadad5cf0236ef4a6becc41ce9a44e8f53c7fdac,76cca96d4158c74e8f5ec779f9c28493f9403ed9f511fbdd84ac5dcc1c787c6d,2.7673886770003264,
strengthened,qqp,albert-base-v2,256,256,7,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.74609375,0.7456240923335626,44.58638572692871,33.22245995703099,30.100119054801247,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",4847e793b3bda93e04e7f85e2b0dad8e2e567764a10fe6aaaa3c094bc8ff5cdc,532f4e7342c4df39d3c4e610d71f90fd6317c1014e4242029be1e7a476de594c,95481784522cc448678f93ac660c1b3683f62bb79c0ac3936905e1969e1cd4eb,2.899209466999764,
strengthened,qqp,albert-base-v2,256,256,7,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.5,0.3333333333333333,22.370460510253906,23.462657786718566,42.62091742079053,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",4847e793b3bda93e04e7f85e2b0dad8e2e567764a10fe6aaaa3c094bc8ff5cdc,532f4e7342c4df39d3c4e610d71f90fd6317c1014e4242029be1e7a476de594c,95481784522cc448678f93ac660c1b3683f62bb79c0ac3936905e1969e1cd4eb,2.899209466999764,
strengthened,qqp,albert-base-v2,256,256,7,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.74609375,0.7456240923335626,44.58638572692871,1.17060390937489,854.2599183134512,95.279296875,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",4847e793b3bda93e04e7f85e2b0dad8e2e567764a10fe6aaaa3c094bc8ff5cdc,532f4e7342c4df39d3c4e610d71f90fd6317c1014e4242029be1e7a476de594c,95481784522cc448678f93ac660c1b3683f62bb79c0ac3936905e1969e1cd4eb,2.899209466999764,
strengthened,qqp,albert-base-v2,256,256,7,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.7421875,0.7416197700024467,44.58638572692871,1.1036504578125772,906.0839805947154,102.3330078125,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",4847e793b3bda93e04e7f85e2b0dad8e2e567764a10fe6aaaa3c094bc8ff5cdc,532f4e7342c4df39d3c4e610d71f90fd6317c1014e4242029be1e7a476de594c,95481784522cc448678f93ac660c1b3683f62bb79c0ac3936905e1969e1cd4eb,2.899209466999764,
strengthened,qqp,albert-base-v2,256,256,8,fp32_cpu,PASS,fp32_cpu,cpu,fp32,none,8,8,8,1,5,3,0.703125,0.7004926108374384,44.58638572692871,39.63251290156258,25.23180910793505,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",dd2371fedb5e77d102deaba4de74387c7b7ddb3225d3dcfbbb972bbe155b901d,2231a509f43241c8e091320c026d9979678defc506e3af65d868df3a718bc773,80f9e0cfff7ab65adc8e42cc60d420a8059593e05ce48cd16fbdca5f1e1e7d3f,3.8735030269999697,
strengthened,qqp,albert-base-v2,256,256,8,dynamic_int8_cpu,PASS,fp32_cpu,cpu,int8_dynamic,dynamic_int8_linear,8,8,8,1,5,3,0.48046875,0.3245382585751979,22.370460510253906,26.600087800781225,37.593860873294965,0.0,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",dd2371fedb5e77d102deaba4de74387c7b7ddb3225d3dcfbbb972bbe155b901d,2231a509f43241c8e091320c026d9979678defc506e3af65d868df3a718bc773,80f9e0cfff7ab65adc8e42cc60d420a8059593e05ce48cd16fbdca5f1e1e7d3f,3.8735030269999697,
strengthened,qqp,albert-base-v2,256,256,8,fp32_gpu,PASS,fp32_gpu,cuda,fp32,none,8,8,8,1,5,3,0.703125,0.7004926108374384,44.58638572692871,1.7851254671874983,560.1847143974258,98.38916015625,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",dd2371fedb5e77d102deaba4de74387c7b7ddb3225d3dcfbbb972bbe155b901d,2231a509f43241c8e091320c026d9979678defc506e3af65d868df3a718bc773,80f9e0cfff7ab65adc8e42cc60d420a8059593e05ce48cd16fbdca5f1e1e7d3f,3.8735030269999697,
strengthened,qqp,albert-base-v2,256,256,8,bf16_gpu,PASS,fp32_gpu,cuda,bf16,none,8,8,8,1,5,3,0.6953125,0.6926108374384237,44.58638572692871,1.4474598640624947,690.8654428547419,104.30224609375,512,512,256,"{""0"":256,""1"":256}","{""0"":256,""1"":256}","{""0"":128,""1"":128}",dd2371fedb5e77d102deaba4de74387c7b7ddb3225d3dcfbbb972bbe155b901d,2231a509f43241c8e091320c026d9979678defc506e3af65d868df3a718bc773,80f9e0cfff7ab65adc8e42cc60d420a8059593e05ce48cd16fbdca5f1e1e7d3f,3.8735030269999697,
